timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1684910640000,26745.2,26745.49,26745.2,26745.49,5.85966,1684910699999.0,156719.4407661,194.0,2.92942,78348.76758,0.0
1684910700000,26745.49,26745.49,26736.82,26740.08,19.60643,1684910759999.0,524273.7381954,426.0,6.31745,168918.3721563,0.0
1684910760000,26740.09,26740.09,26726.66,26726.66,22.19589,1684910819999.0,593444.9803709,584.0,9.8688,263875.3515358,0.0
1684910820000,26726.67,26726.67,26720.09,26721.79,18.17702,1684910879999.0,485726.7046025,477.0,5.0908,136032.7229333,0.0
1684910880000,26721.8,26721.8,26700.23,26716.77,33.67684,1684910939999.0,899507.9349384,944.0,14.53854,388305.0730377,0.0
1684910940000,26716.76,26717.74,26700.0,26700.99,62.35228,1684910999999.0,1664987.7164532,1026.0,8.8943,237529.9027393,0.0
1684911000000,26700.98,26711.6,26684.08,26711.59,57.37496,1684911059999.0,1531618.786453,1329.0,22.38819,597648.1828568,0.0
1684911060000,26711.6,26718.46,26710.0,26717.77,26.46491,1684911119999.0,706967.6827434,710.0,14.72071,393229.9264941,0.0
1684911120000,26717.77,26720.0,26713.99,26714.0,10.26674,1684911179999.0,274295.4710212,410.0,4.09301,109351.5185158,0.0
1684911180000,26713.99,26714.0,26693.82,26709.98,57.6436,1684911239999.0,1539173.4742038,1087.0,19.37645,517396.1649606,0.0
1684911240000,26709.99,26709.99,26689.0,26692.27,45.92328,1684911299999.0,1225965.2127141,823.0,12.92335,344956.3580262,0.0
1684911300000,26692.26,26697.14,26679.15,26685.8,31.39577,1684911359999.0,837880.8707483,927.0,16.06164,428654.312459,0.0
1684911360000,26685.79,26690.84,26679.42,26690.84,38.71239,1684911419999.0,1032981.7767945,790.0,27.29744,728371.9795192,0.0
1684911420000,26690.83,26703.76,26689.47,26689.47,27.46093,1684911479999.0,733146.1402468,686.0,18.29914,488544.8631107,0.0
1684911480000,26689.47,26695.17,26680.49,26681.07,34.7742,1684911539999.0,927975.8010837,651.0,8.96476,239244.8984983,0.0
1684911540000,26681.08,26725.58,26613.0,26712.55,285.2323,1684911599999.0,7602644.8507029,5374.0,146.41757,3903497.2755676,0.0
1684911600000,26712.56,26739.09,26680.67,26739.08,67.35264,1684911659999.0,1799087.2280667,1844.0,34.27003,915470.8744983,0.0
1684911660000,26739.08,26746.76,26727.13,26737.54,44.43009,1684911719999.0,1187941.118673,1183.0,14.31125,382641.8404124,0.0
1684911720000,26737.54,26744.27,26727.13,26744.25,21.01419,1684911779999.0,561832.4917439,843.0,11.82406,316139.429692,0.0
1684911780000,26744.25,26746.71,26724.92,26746.71,66.01033,1684911839999.0,1764680.3801145,1064.0,24.89125,665424.0109063,0.0
1684911840000,26746.7,26746.71,26739.73,26741.33,12.63047,1684911899999.0,337768.8649481,531.0,6.44382,172317.0410287,0.0
1684911900000,26741.32,26741.33,26725.03,26732.38,30.28437,1684911959999.0,809556.5069774,636.0,16.76738,448192.192912,0.0
1684911960000,26732.38,26733.35,26726.1,26732.08,23.64581,1684912019999.0,632019.3771011,637.0,16.58997,443408.8031337,0.0
1684912020000,26732.08,26743.32,26732.08,26738.48,14.38967,1684912079999.0,384769.4219696,599.0,6.31752,168914.9880632,0.0
1684912080000,26738.49,26738.49,26735.15,26735.16,6.00998,1684912139999.0,160687.1662177,375.0,1.78417,47703.336244,0.0
1684912140000,26735.15,26735.16,26728.89,26728.9,15.11938,1684912199999.0,404180.8681767,434.0,7.11576,190215.3040723,0.0
1684912200000,26728.9,26744.54,26720.0,26744.53,22.65814,1684912259999.0,605688.9436378,801.0,18.44146,492983.4579394,0.0
1684912260000,26744.54,26746.8,26739.23,26741.89,22.86082,1684912319999.0,611341.2060492,504.0,7.12553,190552.1751817,0.0
1684912320000,26741.89,26743.07,26741.88,26743.06,7.65281,1684912379999.0,204652.0860659,361.0,5.42265,145013.1217906,0.0
1684912380000,26743.06,26757.72,26743.06,26747.14,27.09417,1684912439999.0,724821.7121849,805.0,15.00101,401287.2359603,0.0
1684912440000,26747.14,26755.47,26747.14,26755.47,13.49525,1684912499999.0,361029.8114416,463.0,8.91556,238512.6879651,0.0
1684912500000,26755.46,26755.7,26739.71,26747.72,42.68846,1684912559999.0,1141743.5673952,755.0,14.64158,391555.3534662,0.0
1684912560000,26747.71,26750.85,26746.87,26750.84,10.32595,1684912619999.0,276194.023797,392.0,8.18642,218966.382414,0.0
1684912620000,26750.84,26755.0,26750.84,26755.0,14.91111,1684912679999.0,398912.4568281,391.0,11.87588,317711.41453,0.0
1684912680000,26754.99,26755.0,26746.57,26746.58,8.62541,1684912739999.0,230739.5408141,514.0,2.99363,80077.9207021,0.0
1684912740000,26746.58,26746.58,26732.81,26732.82,20.53062,1684912799999.0,548994.7935348,546.0,3.59306,96078.2760581,0.0
1684912800000,26732.82,26732.82,26720.0,26720.86,19.524,1684912859999.0,521753.2858823,634.0,5.49336,146789.6849814,0.0
1684912860000,26720.86,26724.53,26720.86,26723.49,14.73451,1684912919999.0,393753.8226533,431.0,11.83733,316329.326245,0.0
1684912920000,26723.48,26728.29,26723.48,26726.95,15.91172,1684912979999.0,425262.2893841,392.0,10.28325,274830.8086255,0.0
1684912980000,26726.95,26726.96,26705.96,26717.45,67.89089,1684913039999.0,1813719.6550975,1026.0,23.99671,641059.1628745,0.0
1684913040000,26717.45,26720.04,26693.16,26693.16,51.73656,1684913099999.0,1381637.9616489,921.0,17.78419,474993.7727577,0.0
1684913100000,26693.17,26705.85,26685.97,26705.85,32.49559,1684913159999.0,867454.6378382,769.0,17.02569,454494.7894425,0.0
1684913160000,26705.85,26708.95,26697.85,26708.01,17.83301,1684913219999.0,476195.0957303,515.0,10.78127,287870.4838198,0.0
1684913220000,26708.0,26718.0,26708.0,26708.41,16.70761,1684913279999.0,446309.9394492,632.0,7.94411,212211.883343,0.0
1684913280000,26708.42,26714.63,26706.97,26714.63,10.72534,1684913339999.0,286499.2874573,427.0,5.73765,153262.4502582,0.0
1684913340000,26714.63,26714.63,26711.61,26711.61,11.74755,1684913399999.0,313830.4927804,396.0,5.08366,135807.9464624,0.0
1684913400000,26711.61,26714.92,26700.96,26711.82,25.57778,1684913459999.0,683150.0160743,741.0,19.96128,533143.7819891,0.0
1684913460000,26711.82,26713.75,26711.02,26713.74,17.36837,1684913519999.0,463935.5407837,392.0,11.36993,303710.1642529,0.0
1684913520000,26713.75,26717.22,26713.74,26717.21,12.34372,1684913579999.0,329760.6255031,399.0,7.21892,192850.1382857,0.0
1684913580000,26717.21,26717.22,26713.74,26716.4,17.10839,1684913639999.0,457047.3321383,454.0,4.01633,107295.1948059,0.0
1684913640000,26716.39,26716.4,26711.51,26711.51,16.13826,1684913699999.0,431122.3975463,381.0,4.93518,131830.2780868,0.0
1684913700000,26711.52,26711.52,26683.66,26683.66,30.44218,1684913759999.0,812789.5976179,772.0,3.15565,84241.4428865,0.0
1684913760000,26683.67,26698.94,26682.52,26682.53,37.63506,1684913819999.0,1004501.2664394,779.0,16.57567,442422.8017726,0.0
1684913820000,26682.53,26687.79,26673.59,26673.59,27.06331,1684913879999.0,722019.5928934,698.0,9.76111,260426.7937554,0.0
1684913880000,26673.59,26687.07,26666.03,26687.06,32.04172,1684913939999.0,854740.4021338,786.0,20.51047,547123.0261272,0.0
1684913940000,26687.07,26689.97,26678.27,26678.38,34.94424,1684913999999.0,932477.5897052,695.0,13.06015,348521.0000465,0.0
1684914000000,26678.38,26683.15,26667.87,26683.15,38.72557,1684914059999.0,1033042.3973298,812.0,19.8592,529746.6803428,0.0
1684914060000,26683.14,26688.66,26683.14,26683.49,22.1784,1684914119999.0,591869.7471269,486.0,9.72351,259482.5397659,0.0
1684914120000,26683.49,26690.35,26683.14,26690.34,13.03064,1684914179999.0,347736.7777204,469.0,10.17611,271561.6725029,0.0
1684914180000,26690.34,26690.35,26687.19,26690.34,19.71249,1684914239999.0,526119.9689158,345.0,4.85515,129577.2439148,0.0
1684914240000,26690.34,26702.99,26690.34,26702.8,19.7181,1684914299999.0,526425.6021233,485.0,16.06488,428876.6424071,0.0
1684914300000,26702.81,26702.81,26700.59,26701.66,35.00734,1684914359999.0,934725.5358744,603.0,31.11646,830834.6362861,0.0
1684914360000,26701.65,26702.08,26694.88,26694.89,23.50808,1684914419999.0,627684.6282086,506.0,9.58251,255860.9591803,0.0
1684914420000,26694.89,26698.7,26694.88,26698.69,8.81746,1684914479999.0,235385.6580669,346.0,6.60172,176236.6385852,0.0
1684914480000,26698.69,26700.68,26693.69,26693.7,18.51132,1684914539999.0,494245.6120681,492.0,2.02114,53964.6389353,0.0
1684914540000,26693.69,26693.7,26687.03,26688.1,19.88731,1684914599999.0,530760.1419396,407.0,10.14014,270612.4971152,0.0
1684914600000,26688.1,26688.11,26682.0,26682.01,10.56337,1684914659999.0,281880.1392709,428.0,1.82215,48622.5735696,0.0
1684914660000,26682.0,26682.01,26679.0,26679.01,12.77968,1684914719999.0,340960.8504395,432.0,2.57489,68697.6792854,0.0
1684914720000,26679.0,26686.98,26676.72,26676.72,38.91207,1684914779999.0,1038202.6167917,777.0,21.39084,570729.0060586,0.0
1684914780000,26676.73,26682.01,26646.0,26682.01,74.86998,1684914839999.0,1996172.3920519,1601.0,34.45448,918695.5794836,0.0
1684914840000,26682.0,26695.98,26682.0,26695.68,26.00847,1684914899999.0,694214.082699,714.0,19.02806,507884.6377026,0.0
1684914900000,26695.68,26695.69,26683.16,26683.84,26.668,1684914959999.0,711825.8666323,658.0,14.52353,387661.5639186,0.0
1684914960000,26683.84,26695.32,26683.83,26695.32,18.62268,1684915019999.0,497024.8681401,443.0,17.15518,457855.9443586,0.0
1684915020000,26695.31,26695.32,26692.94,26692.95,11.84249,1684915079999.0,316130.1140514,415.0,5.82798,155575.8587671,0.0
1684915080000,26692.94,26692.95,26672.16,26686.94,61.85387,1684915139999.0,1650427.8284409,1073.0,32.59258,869561.4731978,0.0
1684915140000,26686.94,26686.95,26678.67,26678.67,16.99864,1684915199999.0,453548.385555,437.0,10.46784,279288.40968,0.0
1684915200000,26678.67,26678.68,26670.0,26677.7,36.95636,1684915259999.0,985769.7611276,675.0,19.95922,532367.4351608,0.0
1684915260000,26677.69,26685.74,26677.69,26685.74,37.5366,1684915319999.0,1001559.4001646,584.0,20.7954,554850.7163433,0.0
1684915320000,26685.74,26688.65,26685.73,26688.64,11.5011,1684915379999.0,306934.6723395,350.0,10.69622,285454.3589652,0.0
1684915380000,26688.65,26697.35,26688.64,26697.35,20.14773,1684915439999.0,537838.2150175,521.0,14.95042,399090.5255612,0.0
1684915440000,26697.35,26707.39,26697.34,26707.38,33.11868,1684915499999.0,884365.0223724,562.0,29.5695,789591.9016464,0.0
1684915500000,26707.38,26708.61,26701.85,26706.42,23.84021,1684915559999.0,636665.262836,494.0,13.82354,369156.8010129,0.0
1684915560000,26706.43,26715.09,26706.42,26715.09,15.36679,1684915619999.0,410446.478596,438.0,13.51481,360975.7304635,0.0
1684915620000,26715.08,26721.89,26714.99,26719.03,24.40425,1684915679999.0,652044.2046103,506.0,20.55311,549147.2135912,0.0
1684915680000,26719.02,26719.16,26708.16,26708.17,17.1515,1684915739999.0,458212.1048326,450.0,7.71644,206156.0677899,0.0
1684915740000,26708.17,26713.54,26708.16,26713.53,13.4769,1684915799999.0,359987.1416143,345.0,10.62489,283800.7661097,0.0
1684915800000,26713.54,26713.54,26700.0,26700.0,17.04314,1684915859999.0,455142.6827699,574.0,4.38349,117061.7735035,0.0
1684915860000,26700.0,26700.01,26693.15,26698.48,21.2107,1684915919999.0,566260.7134262,434.0,8.92531,238267.9286736,0.0
1684915920000,26698.47,26699.84,26692.99,26699.83,24.83602,1684915979999.0,663081.4030166,492.0,11.23244,299874.9252328,0.0
1684915980000,26699.84,26704.86,26699.83,26704.85,21.99546,1684916039999.0,587314.0973282,406.0,18.67108,498545.1121521,0.0
1684916040000,26704.85,26706.36,26704.85,26706.35,10.22104,1684916099999.0,272953.1163184,290.0,5.36669,143317.8024187,0.0
1684916100000,26706.36,26708.96,26704.85,26705.22,26.78891,1684916159999.0,715414.3481591,506.0,16.33005,436102.4005903,0.0
1684916160000,26705.22,26705.23,26705.22,26705.22,9.04963,1684916219999.0,241672.39601,257.0,3.59414,95982.3353522,0.0
1684916220000,26705.23,26708.33,26705.22,26708.33,23.61136,1684916279999.0,630573.708437,409.0,11.71163,312778.8077582,0.0
1684916280000,26708.32,26712.52,26708.32,26712.51,13.53963,1684916339999.0,361667.4706216,312.0,12.15659,324724.05989,0.0
1684916340000,26712.52,26726.03,26712.51,26726.03,24.43381,1684916399999.0,652883.4037919,571.0,20.49371,547599.6670935,0.0
1684916400000,26726.03,26726.03,26711.01,26724.05,66.8795,1684916459999.0,1787018.7851069,832.0,21.17801,565851.9722133,0.0
1684916460000,26724.05,26729.89,26724.04,26729.88,33.193,1684916519999.0,887194.0295349,427.0,27.71123,740681.3890431,0.0
1684916520000,26729.89,26736.63,26729.88,26736.63,10.80814,1684916579999.0,288925.1861581,432.0,9.52335,254580.6841988,0.0
1684916580000,26736.62,26743.41,26736.62,26743.41,10.15009,1684916639999.0,271400.568062,404.0,8.95666,239488.3093573,0.0
1684916640000,26743.41,26747.01,26743.4,26747.0,12.15471,1684916699999.0,325092.5760989,322.0,10.82005,289395.8687286,0.0
1684916700000,26747.0,26747.01,26731.1,26732.19,35.88445,1684916759999.0,959498.3796283,824.0,12.17621,325516.2706175,0.0
1684916760000,26732.2,26733.36,26731.12,26731.13,18.86044,1684916819999.0,504186.2981251,301.0,4.93103,131813.5793658,0.0
1684916820000,26731.13,26738.24,26731.12,26737.9,18.02286,1684916879999.0,481859.2883451,374.0,12.1296,324288.8592158,0.0
1684916880000,26737.91,26745.49,26726.62,26730.22,36.78628,1684916939999.0,983335.7235875,726.0,24.95009,666929.7776281,0.0
1684916940000,26730.22,26731.34,26730.22,26731.34,12.91388,1684916999999.0,345193.7443098,262.0,11.71566,313164.720077,0.0
1684917000000,26731.33,26732.26,26722.34,26732.26,68.88519,1684917059999.0,1841194.5145943,932.0,11.514,307739.6700312,0.0
1684917060000,26732.25,26740.0,26732.25,26735.19,29.99786,1684917119999.0,802017.4863403,574.0,11.73067,313624.0884976,0.0
1684917120000,26735.19,26739.21,26735.19,26739.21,15.91564,1684917179999.0,425549.1997304,309.0,13.93275,372531.7235453,0.0
1684917180000,26739.2,26743.66,26739.2,26743.66,18.25262,1684917239999.0,488091.8429703,309.0,13.85161,370401.9129204,0.0
1684917240000,26743.65,26743.66,26739.8,26741.83,22.40669,1684917299999.0,599189.2864689,509.0,11.36194,303826.6113947,0.0
1684917300000,26741.82,26742.58,26734.4,26734.41,16.72074,1684917359999.0,447092.6856265,366.0,3.47492,92909.0785437,0.0
1684917360000,26734.41,26740.39,26734.4,26740.38,12.78221,1684917419999.0,341734.7823014,384.0,8.45859,226142.9845646,0.0
1684917420000,26740.38,26743.18,26738.3,26743.17,19.7709,1684917479999.0,528668.2108535,444.0,14.04567,375573.6353118,0.0
1684917480000,26743.17,26749.42,26743.17,26744.34,17.1994,1684917539999.0,460030.1365967,475.0,8.34394,223174.8482325,0.0
1684917540000,26744.34,26745.82,26742.91,26745.81,12.66711,1684917599999.0,338767.0140726,373.0,5.91979,158315.7272137,0.0
1684917600000,26745.81,26745.82,26739.52,26740.4,23.41748,1684917659999.0,626246.2848034,548.0,6.76033,180787.6180813,0.0
1684917660000,26740.4,26745.57,26740.4,26745.57,14.68377,1684917719999.0,392684.3958994,325.0,11.31047,302472.6903758,0.0
1684917720000,26745.56,26754.02,26735.17,26736.11,43.90366,1684917779999.0,1174211.8918531,768.0,21.42135,572952.7499916,0.0
1684917780000,26736.1,26737.83,26729.72,26729.72,12.32746,1684917839999.0,329567.3546039,505.0,3.53351,94468.5129346,0.0
1684917840000,26729.73,26734.39,26726.63,26734.39,20.01412,1684917899999.0,534973.2482362,518.0,10.95644,292866.4069345,0.0
1684917900000,26734.39,26734.39,26716.45,26716.46,54.09858,1684917959999.0,1445743.6655173,1062.0,11.52785,308029.8089476,0.0
1684917960000,26716.46,26717.62,26708.87,26717.62,33.60685,1684918019999.0,897724.9135984,683.0,8.40429,224495.8257181,0.0
1684918020000,26717.62,26717.62,26705.1,26708.59,32.48397,1684918079999.0,867650.2781072,769.0,8.61339,230039.8571826,0.0
1684918080000,26708.59,26715.3,26708.58,26715.29,10.88101,1684918139999.0,290664.1679012,275.0,6.09096,162709.9106128,0.0
1684918140000,26715.3,26715.3,26715.29,26715.3,6.27809,1684918199999.0,167721.0371215,197.0,4.21254,112539.269862,0.0
1684918200000,26715.3,26720.2,26708.28,26708.28,43.08061,1684918259999.0,1150860.6158494,921.0,16.7566,447647.578794,0.0
1684918260000,26708.29,26715.07,26706.23,26715.06,18.87085,1684918319999.0,504025.7969978,483.0,12.91848,345047.2725926,0.0
1684918320000,26715.07,26723.0,26715.06,26723.0,13.12842,1684918379999.0,350768.2127988,328.0,11.28353,301475.7766239,0.0
1684918380000,26723.0,26728.56,26722.99,26725.76,17.51511,1684918439999.0,468118.7785148,400.0,4.48175,119776.9944277,0.0
1684918440000,26725.76,26730.95,26725.75,26730.95,8.33984,1684918499999.0,222910.391712,285.0,6.61389,176777.7372642,0.0
1684918500000,26730.94,26730.95,26719.51,26723.82,22.12366,1684918559999.0,591222.2599358,523.0,7.00303,187128.0621052,0.0
1684918560000,26723.82,26730.0,26723.82,26730.0,10.98516,1684918619999.0,293591.1665615,326.0,7.65819,204677.753803,0.0
1684918620000,26729.99,26737.85,26729.99,26737.84,14.69235,1684918679999.0,392760.3281918,361.0,13.32502,356209.5969055,0.0
1684918680000,26737.85,26743.22,26737.84,26743.22,11.53642,1684918739999.0,308490.2013069,374.0,10.69396,285962.1862277,0.0
1684918740000,26743.21,26748.58,26738.45,26748.58,44.29068,1684918799999.0,1184404.9383948,516.0,10.45953,279711.8866227,0.0
1684918800000,26748.58,26748.58,26737.4,26741.27,32.64068,1684918859999.0,872904.8110422,692.0,11.32895,302942.3109527,0.0
1684918860000,26741.27,26742.56,26741.27,26742.56,8.59557,1684918919999.0,229859.8391347,201.0,6.55306,175239.43247,0.0
1684918920000,26742.55,26750.0,26742.55,26744.56,32.81218,1684918979999.0,877581.3085962,711.0,23.77638,635909.4086422,0.0
1684918980000,26744.56,26744.56,26744.55,26744.56,8.12333,1684919039999.0,217254.8505716,221.0,4.52201,120939.1677656,0.0
1684919040000,26744.56,26745.7,26744.55,26745.7,8.44452,1684919099999.0,225847.2794305,217.0,6.34326,169649.9379839,0.0
1684919100000,26745.69,26750.73,26745.69,26750.73,23.68806,1684919159999.0,633561.4423375,511.0,10.6288,284278.677199,0.0
1684919160000,26750.73,26752.59,26750.72,26752.58,24.83853,1684919219999.0,664453.3532709,485.0,20.16221,539357.4560283,0.0
1684919220000,26752.59,26753.0,26752.58,26752.99,10.24423,1684919279999.0,274060.2787785,311.0,8.89932,238080.4436739,0.0
1684919280000,26753.0,26758.02,26752.99,26758.01,20.15778,1684919339999.0,539356.3596666,590.0,13.78419,368816.5730672,0.0
1684919340000,26758.02,26763.75,26758.01,26763.74,23.04122,1684919399999.0,616650.7517457,525.0,19.86237,531575.3480658,0.0
1684919400000,26763.75,26763.78,26757.35,26757.36,61.42801,1684919459999.0,1643909.1246625,756.0,4.68527,125370.6280644,0.0
1684919460000,26757.35,26757.36,26757.35,26757.36,7.73538,1684919519999.0,206978.320495,280.0,5.0452,134996.232672,0.0
1684919520000,26757.36,26760.0,26755.9,26757.6,24.36394,1684919579999.0,651934.8570893,510.0,16.76639,448636.9013179,0.0
1684919580000,26757.61,26758.9,26757.6,26758.89,17.11737,1684919639999.0,458034.8502261,267.0,6.52359,174557.8764572,0.0
1684919640000,26758.89,26758.9,26758.89,26758.89,7.84755,1684919699999.0,209991.7575,267.0,3.02805,81027.287145,0.0
1684919700000,26758.9,26758.9,26752.53,26752.54,34.85126,1684919759999.0,932418.8044141,715.0,12.6616,338746.7406404,0.0
1684919760000,26752.53,26761.3,26752.53,26761.04,20.92543,1684919819999.0,559928.3969299,453.0,14.02867,375378.2329653,0.0
1684919820000,26761.05,26761.05,26760.8,26760.81,12.42898,1684919879999.0,332611.9479811,524.0,5.41735,144973.9617975,0.0
1684919880000,26760.81,26761.9,26760.8,26761.9,15.01678,1684919939999.0,401865.7565494,247.0,11.82314,316399.7947384,0.0
1684919940000,26761.89,26816.34,26761.89,26791.88,135.35977,1684919999999.0,3626300.9361721,2197.0,87.57377,2345736.3002311,0.0
1684920000000,26791.88,26839.02,26785.88,26823.83,196.30878,1684920059999.0,5264604.6008614,2814.0,120.84968,3240902.9336789,0.0
1684920060000,26823.82,26832.08,26814.87,26815.35,55.43903,1684920119999.0,1487001.6753406,973.0,27.48095,737102.1081572,0.0
1684920120000,26815.34,26821.14,26813.08,26814.59,36.3264,1684920179999.0,974121.9873861,590.0,24.48982,656709.9145024,0.0
1684920180000,26814.58,26814.59,26801.99,26804.47,29.11457,1684920239999.0,780537.4187039,543.0,13.39926,359200.9909316,0.0
1684920240000,26804.46,26804.59,26794.41,26794.42,25.01808,1684920299999.0,670499.6320952,593.0,8.81237,236185.7698328,0.0
1684920300000,26794.41,26796.45,26794.41,26796.45,13.53704,1684920359999.0,362740.0624754,301.0,9.30059,249218.650111,0.0
1684920360000,26796.44,26800.19,26790.26,26800.18,32.97176,1684920419999.0,883500.7283397,679.0,26.34867,706023.3849286,0.0
1684920420000,26800.19,26809.55,26800.18,26809.55,21.20164,1684920479999.0,568277.0474165,507.0,17.09432,458186.2941333,0.0
1684920480000,26809.55,26810.31,26800.59,26800.6,28.45266,1684920539999.0,762691.5842805,624.0,13.08412,350716.4247319,0.0
1684920540000,26800.6,26800.6,26793.86,26793.86,19.98008,1684920599999.0,535466.1649264,725.0,6.96552,186678.0155306,0.0
1684920600000,26793.87,26793.87,26783.89,26793.3,26.45292,1684920659999.0,708641.3140216,616.0,16.91178,453041.5147402,0.0
1684920660000,26793.3,26794.16,26787.03,26788.57,42.33874,1684920719999.0,1134311.6279627,680.0,21.43227,574184.7743655,0.0
1684920720000,26788.56,26789.8,26768.95,26772.67,38.14182,1684920779999.0,1021356.4570383,985.0,7.73627,207179.7713229,0.0
1684920780000,26772.68,26778.37,26772.38,26772.38,37.13049,1684920839999.0,994181.5706777,687.0,21.25781,569167.4428828,0.0
1684920840000,26772.39,26780.83,26772.38,26776.86,28.62013,1684920899999.0,766383.4371203,587.0,21.42891,573807.5142343,0.0
1684920900000,26776.87,26780.82,26776.86,26780.81,13.97142,1684920959999.0,374125.509845,381.0,10.97739,293951.4266196,0.0
1684920960000,26780.82,26780.82,26769.32,26769.33,30.55002,1684921019999.0,818021.6354922,823.0,5.52517,147937.7888264,0.0
1684921020000,26769.32,26769.33,26769.31,26769.31,13.94755,1684921079999.0,373366.4707143,372.0,4.71748,126283.7740085,0.0
1684921080000,26769.32,26805.52,26769.31,26798.91,60.85062,1684921139999.0,1629790.078649,979.0,57.35739,1536260.4956542,0.0
1684921140000,26798.91,26809.08,26798.91,26809.07,22.63594,1684921199999.0,606684.1100434,563.0,20.35593,545573.0788434,0.0
1684921200000,26809.07,26809.08,26794.59,26794.6,30.98607,1684921259999.0,830480.0717996,723.0,6.03824,161827.0531522,0.0
1684921260000,26794.6,26799.32,26794.59,26797.83,24.96827,1684921319999.0,669085.4133491,485.0,12.50413,335065.6883766,0.0
1684921320000,26797.84,26797.84,26791.22,26791.22,10.04552,1684921379999.0,269160.9162764,606.0,3.3566,89938.0857204,0.0
1684921380000,26791.23,26792.44,26790.22,26792.43,24.43063,1684921439999.0,654517.8667345,488.0,16.24993,435348.6629577,0.0
1684921440000,26792.44,26794.16,26792.43,26794.15,15.49543,1684921499999.0,415175.4891682,420.0,13.87351,371719.3170934,0.0
1684921500000,26794.15,26797.17,26794.15,26797.16,6.81924,1684921559999.0,182728.3621129,328.0,5.26203,141000.5193822,0.0
1684921560000,26797.16,26797.17,26786.87,26786.87,22.90221,1684921619999.0,613593.0910669,552.0,11.21753,300510.9619503,0.0
1684921620000,26786.87,26786.88,26780.68,26780.69,17.45498,1684921679999.0,467513.3172299,449.0,5.06728,135710.107253,0.0
1684921680000,26780.68,26780.69,26778.99,26778.99,18.56807,1684921739999.0,497235.6019202,228.0,15.38077,411881.6565272,0.0
1684921740000,26779.0,26779.0,26776.46,26776.47,15.9352,1684921799999.0,426699.3563345,435.0,5.3938,144432.5644766,0.0
1684921800000,26776.46,26776.47,26774.46,26774.66,13.68444,1684921859999.0,366417.9085997,442.0,4.68965,125571.2420333,0.0
1684921860000,26774.67,26774.67,26770.98,26770.99,8.59692,1684921919999.0,230155.895159,307.0,4.52623,121174.1519452,0.0
1684921920000,26770.98,26770.99,26770.0,26770.01,9.05048,1684921979999.0,242284.3284857,287.0,4.29459,114966.3726298,0.0
1684921980000,26770.0,26773.91,26768.87,26768.93,22.77669,1684922039999.0,609764.3500743,414.0,15.43683,413259.0981396,0.0
1684922040000,26768.93,26768.94,26766.04,26766.04,18.47768,1684922099999.0,494587.196995,332.0,13.79165,369153.2770305,0.0
1684922100000,26766.05,26766.05,26761.0,26761.0,36.07207,1684922159999.0,965473.6131639,383.0,3.00996,80549.6268628,0.0
1684922160000,26761.0,26761.01,26738.03,26738.04,46.08504,1684922219999.0,1232779.1556977,1249.0,11.76855,314768.2509121,0.0
1684922220000,26738.04,26766.36,26738.04,26764.06,43.60996,1684922279999.0,1166801.6373009,673.0,33.68616,901207.6068619,0.0
1684922280000,26764.06,26764.07,26745.31,26745.31,18.3971,1684922339999.0,492169.3701409,545.0,8.37604,224055.1897665,0.0
1684922340000,26745.31,26750.8,26745.31,26750.8,16.75316,1684922399999.0,448100.6213951,378.0,14.74625,394419.6867704,0.0
1684922400000,26750.8,26750.8,26742.68,26743.81,42.00093,1684922459999.0,1123367.8269947,680.0,11.28674,301856.2616691,0.0
1684922460000,26743.81,26750.0,26737.32,26749.99,27.87054,1684922519999.0,745305.4329171,524.0,21.18,566397.1868793,0.0
1684922520000,26749.99,26755.24,26749.99,26755.24,19.28194,1684922579999.0,515847.4838183,392.0,12.06755,322838.8167219,0.0
1684922580000,26755.23,26757.33,26755.23,26757.33,6.84776,1684922639999.0,183215.7616585,241.0,5.35457,143264.9309613,0.0
1684922640000,26757.32,26762.0,26757.32,26761.99,8.98197,1684922699999.0,240367.2580418,318.0,7.29546,195233.3672348,0.0
1684922700000,26761.99,26762.6,26753.91,26753.91,32.4946,1684922759999.0,869613.0257233,491.0,3.59291,96153.0677056,0.0
1684922760000,26753.92,26753.92,26746.73,26746.73,35.25927,1684922819999.0,943183.9619835,608.0,3.69993,98971.8159189,0.0
1684922820000,26746.74,26746.74,26742.24,26745.99,26.85162,1684922879999.0,718123.7635924,457.0,10.85127,290198.328725,0.0
1684922880000,26745.99,26747.26,26745.99,26747.26,9.56829,1684922939999.0,255915.4988101,209.0,4.95014,132397.4756111,0.0
1684922940000,26747.26,26751.16,26747.25,26747.25,17.58228,1684922999999.0,470313.8197641,372.0,8.07743,216060.1399019,0.0
1684923000000,26747.25,26747.26,26740.97,26747.04,23.46012,1684923059999.0,627389.7015251,470.0,11.69443,312730.0544978,0.0
1684923060000,26747.03,26747.04,26747.03,26747.04,5.38209,1684923119999.0,143954.9519907,174.0,2.9298,78363.477792,0.0
1684923120000,26747.03,26747.04,26747.02,26747.03,7.90206,1684923179999.0,211356.6157337,262.0,4.16296,111346.822797,0.0
1684923180000,26747.03,26747.03,26747.02,26747.03,5.29425,1684923239999.0,141605.4414758,226.0,3.08408,82489.9802824,0.0
